Sale Id,Order Id,Customer Id,Sale Date,Payment Method,Transaction Amount,Discount Applied,Tax Amount,Return Status,Return Date,Sales Channel,Sales Representative,Order Region
S427517188,42751,12255,2016-09-27 01:13:00,Bank Transfer,79.99,7.2,6.4,Yes,2016-10-05 01:13:00,Online,Rep-208,East Africa
S427518780,42751,12255,2016-10-01 01:13:00,Credit Card,79.99,7.2,6.4,No,,Online,Rep-818,East Africa
S450882834,45088,10288,2016-10-31 03:59:00,Cash,239.96,0.0,19.2,No,,Wholesale,Rep-119,North Africa
S504891373,50489,4717,2017-02-04 00:11:00,Cash,79.99,3.2,6.4,Yes,2017-02-12 00:11:00,Online,Rep-247,North Africa
S504897779,50489,4717,2017-01-30 00:11:00,Bank Transfer,79.99,3.2,6.4,No,,Online,Rep-401,North Africa
S504894030,50489,4717,2017-01-24 00:11:00,PayPal,79.99,3.2,6.4,No,,In-Store,Rep-296,North Africa
S444098216,44409,4799,2016-10-18 06:06:00,PayPal,239.96,12.0,19.2,No,,Online,Rep-429,West Africa
S421012688,42101,4533,2016-09-22 13:30:00,PayPal,47.99,2.64,3.84,No,,In-Store,Rep-915,North Africa
S421011091,42101,4533,2016-09-24 13:30:00,Cash,47.99,2.64,3.84,Yes,2016-10-16 13:30:00,Online,Rep-424,North Africa
S421012308,42101,4533,2016-09-12 13:30:00,Bank Transfer,47.99,2.64,3.84,Yes,2016-09-23 13:30:00,Online,Rep-200,North Africa
S421018405,42101,4533,2016-09-24 13:30:00,Credit Card,47.99,2.64,3.84,No,,In-Store,Rep-916,North Africa
S421017183,42101,4533,2016-09-25 13:30:00,Cash,47.99,2.64,3.84,Yes,2016-10-13 13:30:00,Online,Rep-151,North Africa
S504248558,50424,12383,2017-01-08 01:25:00,Cash,119.98,15.6,9.6,Yes,2017-01-20 01:25:00,In-Store,Rep-550,North Africa
S504242912,50424,12383,2017-01-11 01:25:00,Credit Card,119.98,15.6,9.6,Yes,2017-01-27 01:25:00,Online,Rep-154,North Africa
S498252024,49825,3518,2017-01-18 07:33:00,PayPal,200.0,0.0,16.0,No,,Online,Rep-539,West Africa
S412948230,41294,4674,2016-09-06 18:46:00,Credit Card,50.0,0.5,4.0,No,,Online,Rep-589,North Africa
S412947613,41294,4674,2016-09-06 18:46:00,Credit Card,50.0,0.5,4.0,Yes,2016-10-05 18:46:00,Wholesale,Rep-454,North Africa
S412945496,41294,4674,2016-09-05 18:46:00,Bank Transfer,50.0,0.5,4.0,Yes,2016-09-10 18:46:00,Online,Rep-441,North Africa
S412949939,41294,4674,2016-09-03 18:46:00,PayPal,50.0,0.5,4.0,No,,Online,Rep-290,North Africa
S420231250,42023,8519,2016-09-28 10:10:00,PayPal,53.32,1.6,4.27,No,,Online,Rep-807,West Africa
S420236979,42023,8519,2016-09-29 10:10:00,Credit Card,53.32,1.6,4.27,No,,Online,Rep-943,West Africa
S420235374,42023,8519,2016-09-18 10:10:00,PayPal,53.32,1.6,4.27,No,,Wholesale,Rep-400,West Africa
S477742324,47774,5302,2016-12-09 09:00:00,Bank Transfer,39.99,2.2,3.2,Yes,2017-01-05 09:00:00,Wholesale,Rep-390,North Africa
S477748689,47774,5302,2016-12-22 09:00:00,Bank Transfer,39.99,2.2,3.2,Yes,2016-12-27 09:00:00,Wholesale,Rep-962,North Africa
S477748196,47774,5302,2016-12-15 09:00:00,PayPal,39.99,2.2,3.2,Yes,2017-01-11 09:00:00,Online,Rep-511,North Africa
S477748849,47774,5302,2016-12-18 09:00:00,Cash,39.99,2.2,3.2,Yes,2017-01-16 09:00:00,Online,Rep-947,North Africa
S418275541,41827,3594,2016-09-22 13:30:00,PayPal,30.0,2.1,2.4,Yes,2016-10-14 13:30:00,Wholesale,Rep-105,Southern Africa
S418273413,41827,3594,2016-09-10 13:30:00,Credit Card,30.0,2.1,2.4,Yes,2016-09-28 13:30:00,Online,Rep-479,Southern Africa
S418273223,41827,3594,2016-09-18 13:30:00,Cash,30.0,2.1,2.4,No,,Wholesale,Rep-188,Southern Africa
S418275947,41827,3594,2016-09-29 13:30:00,Credit Card,30.0,2.1,2.4,Yes,2016-10-20 13:30:00,In-Store,Rep-713,Southern Africa
S471931436,47193,9890,2016-12-17 21:27:00,Cash,200.0,30.0,16.0,No,,In-Store,Rep-614,North Africa
S426265383,42626,1410,2016-09-22 05:26:00,Bank Transfer,50.0,10.0,4.0,Yes,2016-10-18 05:26:00,Online,Rep-433,North Africa
S426269521,42626,1410,2016-10-10 05:26:00,PayPal,50.0,10.0,4.0,No,,Online,Rep-838,North Africa
S426265119,42626,1410,2016-10-08 05:26:00,Bank Transfer,50.0,10.0,4.0,Yes,2016-10-23 05:26:00,Wholesale,Rep-424,North Africa
S426261582,42626,1410,2016-10-09 05:26:00,Credit Card,50.0,10.0,4.0,Yes,2016-11-06 05:26:00,Wholesale,Rep-790,North Africa
S461996027,46199,7521,2016-11-11 09:13:00,Bank Transfer,40.0,10.0,3.2,Yes,2016-12-03 09:13:00,In-Store,Rep-282,West Africa
S461991882,46199,7521,2016-11-25 09:13:00,Cash,40.0,10.0,3.2,No,,Wholesale,Rep-495,West Africa
S461993985,46199,7521,2016-11-18 09:13:00,PayPal,40.0,10.0,3.2,Yes,2016-12-15 09:13:00,Online,Rep-493,West Africa
S461992576,46199,7521,2016-11-18 09:13:00,Bank Transfer,40.0,10.0,3.2,No,,Online,Rep-354,West Africa
S461991626,46199,7521,2016-11-20 09:13:00,Credit Card,40.0,10.0,3.2,Yes,2016-12-16 09:13:00,Online,Rep-272,West Africa
S484686239,48468,2106,2016-12-12 12:08:00,PayPal,24.99,1.38,2.0,No,,In-Store,Rep-676,West Africa
S484686157,48468,2106,2016-12-18 12:08:00,Cash,24.99,1.38,2.0,No,,In-Store,Rep-209,West Africa
S484683821,48468,2106,2016-12-14 12:08:00,Bank Transfer,24.99,1.38,2.0,No,,Online,Rep-434,West Africa
S484689077,48468,2106,2017-01-02 12:08:00,Credit Card,24.99,1.38,2.0,No,,Wholesale,Rep-715,West Africa
S510095462,51009,8144,2017-01-19 14:22:00,Bank Transfer,399.96,4.0,32.0,Yes,2017-02-04 14:22:00,Wholesale,Rep-714,East Africa
S462299599,46229,5643,2016-11-12 19:43:00,Cash,399.96,8.0,32.0,No,,In-Store,Rep-984,Southern Africa
S428828880,42882,2041,2016-10-14 23:07:00,Credit Card,79.99,4.0,6.4,No,,Wholesale,Rep-519,East Africa
S428829778,42882,2041,2016-09-26 23:07:00,PayPal,79.99,4.0,6.4,Yes,2016-10-16 23:07:00,Wholesale,Rep-199,East Africa
S428824231,42882,2041,2016-10-14 23:07:00,Credit Card,79.99,4.0,6.4,Yes,2016-10-27 23:07:00,Online,Rep-431,East Africa
S428826478,42882,2041,2016-10-05 23:07:00,Cash,79.99,4.0,6.4,Yes,2016-11-04 23:07:00,Wholesale,Rep-669,East Africa
S428829799,42882,2041,2016-09-28 23:07:00,Cash,79.99,4.0,6.4,Yes,2016-10-03 23:07:00,Online,Rep-232,East Africa
S468278449,46827,7537,2016-11-17 13:14:00,Credit Card,199.98,18.0,16.0,Yes,2016-12-04 13:14:00,Online,Rep-887,East Africa
S468276217,46827,7537,2016-11-27 13:14:00,Cash,199.98,18.0,16.0,Yes,2016-12-26 13:14:00,In-Store,Rep-864,East Africa
S486844205,48684,3056,2016-12-22 15:49:00,Credit Card,79.99,8.0,6.4,Yes,2017-01-01 15:49:00,Online,Rep-893,East Africa
S486844639,48684,3056,2016-12-14 15:49:00,PayPal,79.99,8.0,6.4,Yes,2016-12-19 15:49:00,Online,Rep-712,East Africa
S486848628,48684,3056,2016-12-18 15:49:00,PayPal,79.99,8.0,6.4,No,,Online,Rep-118,East Africa
S486845171,48684,3056,2016-12-20 15:49:00,Cash,79.99,8.0,6.4,Yes,2016-12-31 15:49:00,In-Store,Rep-104,East Africa
S486843197,48684,3056,2017-01-03 15:49:00,Cash,79.99,8.0,6.4,Yes,2017-01-13 15:49:00,Online,Rep-507,East Africa
S486848206,48684,3056,2017-01-08 15:49:00,Bank Transfer,133.32,16.0,10.67,Yes,2017-01-31 15:49:00,Online,Rep-278,East Africa
S486845417,48684,3056,2017-01-07 15:49:00,PayPal,133.32,16.0,10.67,No,,In-Store,Rep-342,East Africa
S486842431,48684,3056,2016-12-12 15:49:00,PayPal,133.32,16.0,10.67,No,,Wholesale,Rep-523,East Africa
S464163023,46416,7967,2016-12-02 13:14:00,Bank Transfer,99.99,12.0,8.0,Yes,2016-12-25 13:14:00,Wholesale,Rep-423,North Africa
S464166253,46416,7967,2016-11-17 13:14:00,Bank Transfer,99.99,12.0,8.0,Yes,2016-11-24 13:14:00,Online,Rep-997,North Africa
S464166465,46416,7967,2016-11-27 13:14:00,Bank Transfer,99.99,12.0,8.0,Yes,2016-12-05 13:14:00,Online,Rep-720,North Africa
S464169178,46416,7967,2016-11-19 13:14:00,Cash,99.99,12.0,8.0,No,,Wholesale,Rep-521,North Africa
S473439033,47343,1758,2016-11-27 02:00:00,Cash,199.98,30.0,16.0,Yes,2016-12-04 02:00:00,Online,Rep-365,Southern Africa
S473434044,47343,1758,2016-12-04 02:00:00,PayPal,199.98,30.0,16.0,No,,Wholesale,Rep-434,Southern Africa
S416863371,41686,7884,2016-09-29 12:06:00,Cash,26.0,1.04,2.08,Yes,2016-10-09 12:06:00,In-Store,Rep-140,West Asia
S416863789,41686,7884,2016-09-04 12:06:00,PayPal,26.0,1.04,2.08,No,,Online,Rep-600,West Asia
S416861476,41686,7884,2016-09-20 12:06:00,PayPal,26.0,1.04,2.08,Yes,2016-10-16 12:06:00,Online,Rep-487,West Asia
S416865653,41686,7884,2016-09-12 12:06:00,Credit Card,26.0,1.04,2.08,Yes,2016-09-24 12:06:00,In-Store,Rep-321,West Asia
S416867994,41686,7884,2016-09-17 12:06:00,PayPal,26.0,1.04,2.08,Yes,2016-10-10 12:06:00,Online,Rep-360,West Asia
S418964222,41896,289,2016-09-11 13:41:00,Credit Card,43.33,1.73,3.47,Yes,2016-09-22 13:41:00,Online,Rep-740,West Asia
S418965541,41896,289,2016-09-21 13:41:00,Credit Card,43.33,1.73,3.47,Yes,2016-09-28 13:41:00,In-Store,Rep-844,West Asia
S418964279,41896,289,2016-09-09 13:41:00,Cash,43.33,1.73,3.47,No,,In-Store,Rep-516,West Asia
S281687968,28168,10081,2016-03-13 04:09:00,Credit Card,15.0,0.75,1.2,Yes,2016-03-21 04:09:00,Wholesale,Rep-489,Oceania
S281684303,28168,10081,2016-02-28 04:09:00,Cash,15.0,0.75,1.2,No,,Wholesale,Rep-177,Oceania
S281681013,28168,10081,2016-02-23 04:09:00,PayPal,15.0,0.75,1.2,No,,In-Store,Rep-379,Oceania
S281683730,28168,10081,2016-03-11 04:09:00,Credit Card,15.0,0.75,1.2,No,,Wholesale,Rep-219,Oceania
S249925268,24992,1169,2016-01-27 19:27:00,Cash,43.33,2.17,3.47,Yes,2016-02-20 19:27:00,Online,Rep-727,Oceania
S249928171,24992,1169,2016-01-24 19:27:00,Credit Card,43.33,2.17,3.47,Yes,2016-02-15 19:27:00,In-Store,Rep-407,Oceania
S249929221,24992,1169,2016-01-15 19:27:00,Credit Card,43.33,2.17,3.47,No,,In-Store,Rep-251,Oceania
S308518234,30851,1182,2016-04-19 08:07:00,Credit Card,65.0,3.25,5.2,Yes,2016-05-02 08:07:00,Online,Rep-835,Oceania
S308512799,30851,1182,2016-04-09 08:07:00,Credit Card,65.0,3.25,5.2,Yes,2016-04-15 08:07:00,Online,Rep-627,Oceania
S250749799,25074,717,2016-01-07 00:11:00,PayPal,43.33,2.17,3.47,Yes,2016-01-30 00:11:00,In-Store,Rep-113,Oceania
S250746086,25074,717,2016-01-29 00:11:00,PayPal,43.33,2.17,3.47,No,,Online,Rep-994,Oceania
S250742890,25074,717,2016-01-26 00:11:00,Bank Transfer,43.33,2.17,3.47,No,,Online,Rep-649,Oceania
S768707482,76870,20423,2018-01-28 02:38:00,PayPal,107.91,5.39,8.63,No,,Online,Rep-673,Oceania
S768705421,76870,20423,2018-01-29 02:38:00,Credit Card,107.91,5.39,8.63,Yes,2018-02-18 02:38:00,Wholesale,Rep-295,Oceania
S251634679,25163,5801,2016-01-07 07:22:00,PayPal,32.5,1.62,2.6,No,,In-Store,Rep-457,South Asia
S251634665,25163,5801,2016-01-20 07:22:00,Bank Transfer,32.5,1.62,2.6,Yes,2016-02-07 07:22:00,Wholesale,Rep-987,South Asia
S251633494,25163,5801,2016-01-20 07:22:00,Cash,32.5,1.62,2.6,Yes,2016-02-12 07:22:00,In-Store,Rep-277,South Asia
S251634930,25163,5801,2016-01-16 07:22:00,Credit Card,32.5,1.62,2.6,No,,Wholesale,Rep-335,South Asia
S280364493,28036,702,2016-02-25 05:54:00,Cash,26.0,1.3,2.08,No,,Wholesale,Rep-181,South Asia
S280369707,28036,702,2016-02-28 05:54:00,Cash,26.0,1.3,2.08,No,,Online,Rep-350,South Asia
S280363636,28036,702,2016-03-08 05:54:00,Bank Transfer,26.0,1.3,2.08,Yes,2016-03-29 05:54:00,Wholesale,Rep-711,South Asia
S280366647,28036,702,2016-03-10 05:54:00,Credit Card,26.0,1.3,2.08,No,,In-Store,Rep-725,South Asia
S280365544,28036,702,2016-02-28 05:54:00,Bank Transfer,26.0,1.3,2.08,Yes,2016-03-26 05:54:00,Online,Rep-840,South Asia
S226792651,22679,6951,2015-12-25 01:06:00,PayPal,26.0,1.3,2.08,Yes,2016-01-02 01:06:00,In-Store,Rep-303,Southeast Asia
S226794098,22679,6951,2015-12-25 01:06:00,PayPal,26.0,1.3,2.08,Yes,2016-01-09 01:06:00,Wholesale,Rep-948,Southeast Asia
S226797142,22679,6951,2015-12-15 01:06:00,Credit Card,26.0,1.3,2.08,Yes,2015-12-25 01:06:00,In-Store,Rep-454,Southeast Asia
S226792701,22679,6951,2015-12-24 01:06:00,Credit Card,26.0,1.3,2.08,No,,Online,Rep-997,Southeast Asia
S226791242,22679,6951,2015-12-14 01:06:00,Credit Card,26.0,1.3,2.08,Yes,2015-12-22 01:06:00,Wholesale,Rep-610,Southeast Asia
S236101760,23610,6780,2015-12-28 15:17:00,Cash,65.0,3.25,5.2,Yes,2016-01-12 15:17:00,In-Store,Rep-114,Southeast Asia
S236103697,23610,6780,2015-12-20 15:17:00,Credit Card,65.0,3.25,5.2,Yes,2016-01-10 15:17:00,In-Store,Rep-957,Southeast Asia
S428284361,42828,6422,2016-10-05 04:12:00,Credit Card,15.0,0.75,1.2,No,,Online,Rep-908,West Asia
S428286669,42828,6422,2016-09-18 04:12:00,Credit Card,15.0,0.75,1.2,Yes,2016-09-23 04:12:00,In-Store,Rep-501,West Asia
S428287878,42828,6422,2016-10-15 04:12:00,Credit Card,15.0,0.75,1.2,No,,Online,Rep-767,West Asia
S428284688,42828,6422,2016-09-29 04:12:00,Cash,15.0,0.75,1.2,No,,In-Store,Rep-944,West Asia
S418967297,41896,289,2016-09-09 13:41:00,PayPal,65.0,3.25,5.2,Yes,2016-09-18 13:41:00,Wholesale,Rep-563,West Asia
S418969722,41896,289,2016-09-08 13:41:00,PayPal,65.0,3.25,5.2,Yes,2016-09-23 13:41:00,Online,Rep-491,West Asia
S487131107,48713,5384,2016-12-25 01:59:00,Cash,43.33,2.17,3.47,No,,In-Store,Rep-206,West Asia
S487135602,48713,5384,2017-01-06 01:59:00,Credit Card,43.33,2.17,3.47,Yes,2017-01-22 01:59:00,Wholesale,Rep-853,West Asia
S487135533,48713,5384,2016-12-15 01:59:00,Cash,43.33,2.17,3.47,Yes,2017-01-05 01:59:00,Wholesale,Rep-127,West Asia
S456683541,45668,2985,2016-11-22 15:11:00,Bank Transfer,32.5,1.62,2.6,Yes,2016-12-19 15:11:00,Online,Rep-567,West Asia
S456684227,45668,2985,2016-11-19 15:11:00,Bank Transfer,32.5,1.62,2.6,Yes,2016-12-02 15:11:00,Wholesale,Rep-265,West Asia
S456684072,45668,2985,2016-11-03 15:11:00,Credit Card,32.5,1.62,2.6,Yes,2016-11-17 15:11:00,In-Store,Rep-945,West Asia
S456684418,45668,2985,2016-11-01 15:11:00,Credit Card,32.5,1.62,2.6,No,,Wholesale,Rep-998,West Asia
S747961554,74796,18349,2018-01-06 20:01:00,Credit Card,92.3,5.08,7.38,Yes,2018-01-26 20:01:00,Wholesale,Rep-333,Eastern Asia
S747963960,74796,18349,2018-01-14 20:01:00,Bank Transfer,92.3,5.08,7.38,No,,In-Store,Rep-714,Eastern Asia
S747963878,74796,18349,2018-01-17 20:01:00,Credit Card,92.3,5.08,7.38,Yes,2018-02-14 20:01:00,In-Store,Rep-424,Eastern Asia
S747961224,74796,18349,2018-01-05 20:01:00,Cash,92.3,5.08,7.38,Yes,2018-01-19 20:01:00,In-Store,Rep-396,Eastern Asia
S747961108,74796,18349,2018-01-17 20:01:00,Bank Transfer,92.3,5.08,7.38,Yes,2018-02-03 20:01:00,In-Store,Rep-620,Eastern Asia
S279183603,27918,11286,2016-02-25 12:34:00,Bank Transfer,65.0,3.58,5.2,No,,In-Store,Rep-205,Eastern Asia
S279188391,27918,11286,2016-02-16 12:34:00,Bank Transfer,65.0,3.58,5.2,No,,In-Store,Rep-173,Eastern Asia
S300973160,30097,489,2016-03-22 07:58:00,PayPal,12.0,0.66,0.96,Yes,2016-04-21 07:58:00,Wholesale,Rep-836,Oceania
S300975966,30097,489,2016-04-02 07:58:00,PayPal,12.0,0.66,0.96,No,,Wholesale,Rep-555,Oceania
S300979592,30097,489,2016-03-17 07:58:00,Bank Transfer,12.0,0.66,0.96,Yes,2016-03-22 07:58:00,Online,Rep-397,Oceania
S300975184,30097,489,2016-03-29 07:58:00,Credit Card,12.0,0.66,0.96,No,,Online,Rep-485,Oceania
S300977129,30097,489,2016-04-13 07:58:00,Cash,12.0,0.66,0.96,Yes,2016-04-29 07:58:00,In-Store,Rep-269,Oceania
S309667500,30966,4510,2016-04-20 00:25:00,Bank Transfer,43.33,2.38,3.47,Yes,2016-05-07 00:25:00,Wholesale,Rep-826,Oceania
S309667890,30966,4510,2016-04-11 00:25:00,PayPal,43.33,2.38,3.47,Yes,2016-05-03 00:25:00,Online,Rep-943,Oceania
S309669077,30966,4510,2016-04-21 00:25:00,Bank Transfer,43.33,2.38,3.47,Yes,2016-05-08 00:25:00,Wholesale,Rep-832,Oceania
S300632407,30063,9626,2016-03-31 20:03:00,Bank Transfer,129.99,7.15,10.4,Yes,2016-04-06 20:03:00,Online,Rep-269,Oceania
S220194779,22019,9494,2015-12-08 09:53:00,Bank Transfer,26.0,1.43,2.08,No,,Online,Rep-333,South Asia
S220193818,22019,9494,2015-12-02 09:53:00,Cash,26.0,1.43,2.08,Yes,2015-12-22 09:53:00,Wholesale,Rep-351,South Asia
S220198021,22019,9494,2015-11-22 09:53:00,Credit Card,26.0,1.43,2.08,No,,Online,Rep-887,South Asia
S220199425,22019,9494,2015-11-23 09:53:00,Cash,26.0,1.43,2.08,No,,Wholesale,Rep-943,South Asia
S220191389,22019,9494,2015-12-16 09:53:00,Credit Card,26.0,1.43,2.08,Yes,2016-01-10 09:53:00,Online,Rep-429,South Asia
S242304542,24230,1718,2016-01-09 16:29:00,Credit Card,65.0,3.58,5.2,Yes,2016-01-22 16:29:00,Wholesale,Rep-506,Southeast Asia
S242306967,24230,1718,2016-01-11 16:29:00,Credit Card,65.0,3.58,5.2,No,,Wholesale,Rep-250,Southeast Asia
S487135481,48713,5384,2016-12-15 01:59:00,Bank Transfer,26.0,1.43,2.08,No,,Online,Rep-635,West Asia
S487139034,48713,5384,2017-01-02 01:59:00,Bank Transfer,26.0,1.43,2.08,No,,Wholesale,Rep-651,West Asia
S487131718,48713,5384,2016-12-18 01:59:00,Credit Card,26.0,1.43,2.08,Yes,2017-01-08 01:59:00,Online,Rep-859,West Asia
S487132021,48713,5384,2017-01-11 01:59:00,PayPal,26.0,1.43,2.08,Yes,2017-01-18 01:59:00,Online,Rep-465,West Asia
S487139317,48713,5384,2016-12-19 01:59:00,PayPal,26.0,1.43,2.08,Yes,2017-01-16 01:59:00,Online,Rep-866,West Asia
S423533616,42353,5295,2016-10-04 05:47:00,Bank Transfer,43.33,2.38,3.47,No,,In-Store,Rep-795,West Asia
S423533528,42353,5295,2016-10-02 05:47:00,Cash,43.33,2.38,3.47,Yes,2016-10-17 05:47:00,Wholesale,Rep-719,West Asia
S423534288,42353,5295,2016-10-03 05:47:00,Bank Transfer,43.33,2.38,3.47,No,,In-Store,Rep-885,West Asia
S456684458,45668,2985,2016-11-03 15:11:00,Bank Transfer,65.0,3.58,5.2,No,,Wholesale,Rep-791,West Asia
S456684959,45668,2985,2016-11-26 15:11:00,Bank Transfer,65.0,3.58,5.2,No,,In-Store,Rep-112,West Asia
S421348526,42134,3984,2016-09-17 01:04:00,Cash,26.0,1.82,2.08,No,,Online,Rep-946,Central Asia
S421347612,42134,3984,2016-09-19 01:04:00,Cash,26.0,1.82,2.08,No,,Wholesale,Rep-460,Central Asia
S421342658,42134,3984,2016-09-23 01:04:00,Bank Transfer,26.0,1.82,2.08,No,,Wholesale,Rep-593,Central Asia
S421348347,42134,3984,2016-09-11 01:04:00,PayPal,26.0,1.82,2.08,Yes,2016-10-06 01:04:00,Online,Rep-572,Central Asia
S421347581,42134,3984,2016-10-05 01:04:00,Credit Card,26.0,1.82,2.08,Yes,2016-11-01 01:04:00,Online,Rep-221,Central Asia
S215225234,21522,5270,2015-11-13 03:45:00,Bank Transfer,26.0,1.82,2.08,No,,In-Store,Rep-470,Eastern Asia
S215221575,21522,5270,2015-12-06 03:45:00,PayPal,26.0,1.82,2.08,Yes,2015-12-27 03:45:00,In-Store,Rep-346,Eastern Asia
S215223166,21522,5270,2015-11-19 03:45:00,Credit Card,26.0,1.82,2.08,No,,Online,Rep-619,Eastern Asia
S215221000,21522,5270,2015-11-22 03:45:00,PayPal,26.0,1.82,2.08,Yes,2015-12-18 03:45:00,In-Store,Rep-114,Eastern Asia
S215223110,21522,5270,2015-11-12 03:45:00,Credit Card,26.0,1.82,2.08,No,,Online,Rep-979,Eastern Asia
S237676079,23767,10966,2016-01-08 22:17:00,Cash,65.0,4.55,5.2,No,,In-Store,Rep-760,Eastern Asia
S237678139,23767,10966,2016-01-08 22:17:00,Credit Card,65.0,4.55,5.2,No,,Wholesale,Rep-450,Eastern Asia
S254339348,25433,1868,2016-01-30 05:57:00,Cash,32.5,2.28,2.6,No,,Online,Rep-160,Eastern Asia
S254331869,25433,1868,2016-01-18 05:57:00,Bank Transfer,32.5,2.28,2.6,Yes,2016-02-13 05:57:00,Wholesale,Rep-431,Eastern Asia
S254338919,25433,1868,2016-01-29 05:57:00,Bank Transfer,32.5,2.28,2.6,No,,In-Store,Rep-976,Eastern Asia
S254332124,25433,1868,2016-01-10 05:57:00,Cash,32.5,2.28,2.6,Yes,2016-01-15 05:57:00,Wholesale,Rep-887,Eastern Asia
S738937260,73893,17446,2018-01-04 15:39:00,Cash,43.16,3.02,3.45,No,,In-Store,Rep-904,Eastern Asia
S738938245,73893,17446,2017-12-31 15:39:00,Cash,43.16,3.02,3.45,Yes,2018-01-21 15:39:00,Wholesale,Rep-256,Eastern Asia
S738931593,73893,17446,2017-12-21 15:39:00,Cash,43.16,3.02,3.45,Yes,2018-01-17 15:39:00,In-Store,Rep-165,Eastern Asia
S738939628,73893,17446,2018-01-09 15:39:00,PayPal,43.16,3.02,3.45,Yes,2018-02-05 15:39:00,In-Store,Rep-486,Eastern Asia
S738934385,73893,17446,2017-12-26 15:39:00,PayPal,43.16,3.02,3.45,Yes,2018-01-23 15:39:00,In-Store,Rep-852,Eastern Asia
S300857656,30085,10071,2016-04-13 03:45:00,Credit Card,12.0,0.84,0.96,Yes,2016-04-28 03:45:00,Online,Rep-695,Oceania
S300857694,30085,10071,2016-04-07 03:45:00,Credit Card,12.0,0.84,0.96,No,,In-Store,Rep-600,Oceania
S300856294,30085,10071,2016-03-23 03:45:00,Credit Card,12.0,0.84,0.96,Yes,2016-04-07 03:45:00,Wholesale,Rep-493,Oceania
S300853519,30085,10071,2016-04-14 03:45:00,PayPal,12.0,0.84,0.96,No,,Wholesale,Rep-996,Oceania
S300859174,30085,10071,2016-03-19 03:45:00,PayPal,12.0,0.84,0.96,Yes,2016-04-07 03:45:00,In-Store,Rep-917,Oceania
S301725812,30172,1271,2016-03-18 10:14:00,Bank Transfer,65.0,4.55,5.2,No,,In-Store,Rep-729,Oceania
S301729513,30172,1271,2016-03-31 10:14:00,Bank Transfer,65.0,4.55,5.2,Yes,2016-04-26 10:14:00,Wholesale,Rep-488,Oceania
S274787203,27478,11930,2016-02-10 02:25:00,Cash,129.99,9.1,10.4,No,,Online,Rep-737,Oceania
S769762855,76976,20529,2018-02-03 15:46:00,Bank Transfer,71.94,5.04,5.76,Yes,2018-02-15 15:46:00,Online,Rep-308,Oceania
S769765538,76976,20529,2018-02-10 15:46:00,Cash,71.94,5.04,5.76,No,,Online,Rep-295,Oceania
S769763814,76976,20529,2018-02-08 15:46:00,Cash,71.94,5.04,5.76,No,,In-Store,Rep-198,Oceania
S240635271,24063,8358,2016-01-09 05:59:00,Cash,32.5,2.28,2.6,No,,In-Store,Rep-265,South Asia
S240637099,24063,8358,2016-01-02 05:59:00,PayPal,32.5,2.28,2.6,No,,In-Store,Rep-639,South Asia
S240635757,24063,8358,2015-12-20 05:59:00,PayPal,32.5,2.28,2.6,Yes,2016-01-01 05:59:00,In-Store,Rep-627,South Asia
S240635616,24063,8358,2015-12-26 05:59:00,Credit Card,32.5,2.28,2.6,No,,Online,Rep-248,South Asia
S512091249,51209,7705,2017-01-30 12:26:00,PayPal,32.5,2.28,2.6,Yes,2017-02-04 12:26:00,Wholesale,Rep-485,South Asia
S512096703,51209,7705,2017-01-29 12:26:00,Cash,32.5,2.28,2.6,No,,In-Store,Rep-211,South Asia
S512098931,51209,7705,2017-02-01 12:26:00,Cash,32.5,2.28,2.6,Yes,2017-02-12 12:26:00,Wholesale,Rep-269,South Asia
S512099470,51209,7705,2017-01-25 12:26:00,PayPal,32.5,2.28,2.6,Yes,2017-02-03 12:26:00,In-Store,Rep-139,South Asia
S738395558,73839,17392,2017-12-20 20:44:00,PayPal,43.16,3.02,3.45,Yes,2018-01-01 20:44:00,Wholesale,Rep-615,South Asia
S738398157,73839,17392,2017-12-16 20:44:00,Credit Card,43.16,3.02,3.45,No,,Wholesale,Rep-742,South Asia
S738395725,73839,17392,2017-12-24 20:44:00,Bank Transfer,43.16,3.02,3.45,No,,Wholesale,Rep-427,South Asia
S738395336,73839,17392,2018-01-11 20:44:00,Bank Transfer,43.16,3.02,3.45,Yes,2018-01-16 20:44:00,In-Store,Rep-630,South Asia
S738395298,73839,17392,2017-12-30 20:44:00,PayPal,43.16,3.02,3.45,No,,Wholesale,Rep-854,South Asia
S747237449,74723,18276,2018-01-01 18:26:00,PayPal,92.3,6.46,7.38,No,,In-Store,Rep-654,Southeast Asia
S747231186,74723,18276,2018-01-01 18:26:00,Cash,92.3,6.46,7.38,Yes,2018-01-22 18:26:00,In-Store,Rep-448,Southeast Asia
S747237100,74723,18276,2018-01-16 18:26:00,Cash,92.3,6.46,7.38,No,,In-Store,Rep-257,Southeast Asia
S747234137,74723,18276,2018-01-16 18:26:00,PayPal,92.3,6.46,7.38,No,,In-Store,Rep-465,Southeast Asia
S747238433,74723,18276,2018-01-03 18:26:00,Credit Card,92.3,6.46,7.38,No,,Online,Rep-680,Southeast Asia
S268215105,26821,7795,2016-02-03 12:14:00,Cash,32.5,2.28,2.6,Yes,2016-02-12 12:14:00,Online,Rep-855,Southeast Asia
S268212310,26821,7795,2016-02-17 12:14:00,Cash,32.5,2.28,2.6,No,,Online,Rep-700,Southeast Asia
